Staten Island Rolling Sales File.  All Sales From February 2016 - January 2017.,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Sales File as of 2/13/2017  Co-op Sales Files as of 2/11/2017,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Neighborhood Names and Descriptive Data as of 5/26/2016,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
Building Class Category is based on Building Class at Time of Sale.,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
BOROUGH, NEIGHBORHOOD , BUILDING CLASS CATEGORY , TAX CLASS AT PRESENT , BLOCK , LOT , EASE-MENT , BUILDING CLASS AT PRESENT , ADDRESS , APARTMENT NUMBER , ZIP CODE , RESIDENTIAL UNITS , COMMERCIAL UNITS , TOTAL UNITS , LAND SQUARE FEET , GROSS SQUARE FEET , YEAR BUILT , TAX CLASS AT TIME OF SALE , BUILDING CLASS AT TIME OF SALE , SALE PRICE , SALE DATE 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     ,   , 3697 , 38 ,   ,   , 261 BOUNDARY AVENUE ,   , 10306 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , A5 , 476580 , 42587 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3697 , 46 ,   , A1 , 343 GREELEY AVENUE ,   , 10306 , 1 , 0 , 1 , 3200 , 1192 , 1930 , 1 , A1 , 412000 , 42571 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3699 , 36 ,   , A1 , 253 RUDYARD STREET ,   , 10306 , 1 , 0 , 1 , 2000 , 1260 , 2005 , 1 , A1 , 365000 , 42565 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3701 , 30 ,   , A9 , 38 MAPLEWOOD PLACE ,   , 10306 , 1 , 0 , 1 , 2240 , 1512 , 1965 , 1 , A9 , 0 , 42551 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3701 , 42 ,   , A5 , 27 ELMTREE AVENUE ,   , 10306 , 1 , 0 , 1 , 1300 , 1042 , 1991 , 1 , A5 , 390000 , 42579 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3702 , 59 ,   , A5 , 321 SANILAC STREET ,   , 10306 , 1 , 0 , 1 , 2400 , 1064 , 1963 , 1 , A5 , 355000 , 42425 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3703 , 14 ,   , A5 , 320 SANILAC STREET ,   , 10306 , 1 , 0 , 1 , 2100 , 1200 , 1960 , 1 , A5 , 0 , 42518 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3703 , 47 ,   , A5 , 303 RUDYARD STREET ,   , 10306 , 1 , 0 , 1 , 2500 , 1200 , 1960 , 1 , A5 , 0 , 42590 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3703 , 59 ,   , A5 , 325 RUDYARD STREET ,   , 10306 , 1 , 0 , 1 , 2000 , 1200 , 1960 , 1 , A5 , 355000 , 42557 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3703 , 59 ,   , A5 , 325 RUDYARD STREET ,   , 10306 , 1 , 0 , 1 , 2000 , 1200 , 1960 , 1 , A5 , 0 , 42716 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3706 , 4 ,   , A5 , 438 MASON AVENUE ,   , 10305 , 1 , 0 , 1 , 2500 , 1248 , 1980 , 1 , A5 , 345000 , 42613 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3707 , 8 ,   , A5 , 478 LIBERTY AVENUE ,   , 10305 , 1 , 0 , 1 , 1740 , 1825 , 1985 , 1 , A5 , 510000 , 42745 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3707 , 26 ,   , A5 , 510 LIBERTY AVENUE ,   , 10305 , 1 , 0 , 1 , 1740 , 1825 , 1985 , 1 , A5 , 431000 , 42552 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3707 , 50 ,   , A5 , 547 BUEL AVENUE ,   , 10305 , 1 , 0 , 1 , 1910 , 1825 , 1985 , 1 , A5 , 380000 , 42466 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3707 , 77 ,   , A5 , 503 BUEL AVENUE ,   , 10305 , 1 , 0 , 1 , 2882 , 1200 , 1979 , 1 , A5 , 108000 , 42633 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3708 , 63 ,   , A5 , 465 DONGAN HILLS AVENUE ,   , 10305 , 1 , 0 , 1 , 2400 , 1500 , 2003 , 1 , A5 , 499000 , 42629 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3709 , 11 ,   , A9 , 458 DONGAN HILLS AVENUE ,   , 10305 , 1 , 0 , 1 , 2500 , 1152 , 1980 , 1 , A9 , 0 , 42634 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3709 , 11 ,   , A9 , 458 DONGAN HILLS AVENUE ,   , 10305 , 1 , 0 , 1 , 2500 , 1152 , 1980 , 1 , A9 , 0 , 42494 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3709 , 17 ,   , A9 , 470 DONGAN HILLS AVENUE ,   , 10305 , 1 , 0 , 1 , 2500 , 1152 , 1980 , 1 , A9 , 0 , 42671 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3711 , 39 ,   , A9 , 196 SLATER BOULEVARD ,   , 10305 , 1 , 0 , 1 , 2765 , 1408 , 1980 , 1 , A9 , 0 , 42450 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3712 , 120 ,   , A9 , 500 NAUGHTON AVENUE ,   , 10305 , 1 , 0 , 1 , 2500 , 1600 , 1975 , 1 , A9 , 0 , 42667 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3713 , 22 ,   , A5 , 234 SLATER BOULEVARD ,   , 10305 , 1 , 0 , 1 , 2200 , 1872 , 1980 , 1 , A5 , 243800 , 42549 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3713 , 22 ,   , A5 , 234 SLATER BOULEVARD ,   , 10305 , 1 , 0 , 1 , 2200 , 1872 , 1980 , 1 , A5 , 415000 , 42423 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3713 , 25 ,   , A5 , 240 SLATER BOULEVARD ,   , 10305 , 1 , 0 , 1 , 2200 , 1872 , 1980 , 1 , A5 , 420000 , 42684 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3717 , 27 ,   , A9 , 456 STOBE AVENUE ,   , 10306 , 1 , 0 , 1 , 2688 , 1512 , 1980 , 1 , A9 , 577500 , 42626 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3717 , 52 ,   , A9 , 449 JEFFERSON AVENUE ,   , 10306 , 1 , 0 , 1 , 2464 , 1408 , 1975 , 1 , A9 , 435000 , 42411 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3721 , 31 ,   , A5 , 440 ADAMS AVENUE ,   , 10306 , 1 , 0 , 1 , 2691 , 1280 , 1975 , 1 , A5 , 10 , 42482 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3724 , 31 ,   , A6 , 101 BEACHVIEW AVENUE ,   , 10306 , 1 , 0 , 1 , 1500 , 456 , 1930 , 1 , A6 , 63600 , 42564 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3726 , 17 ,   , A5 , 397 HAMDEN AVENUE ,   , 10306 , 1 , 0 , 1 , 2250 , 1800 , 2005 , 1 , A5 , 464900 , 42579 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3729 , 27 ,   , A6 , 111 MORELAND STREET ,   , 10306 , 1 , 0 , 1 , 2280 , 560 , 1940 , 1 , A6 , 235000 , 42606 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3731 , 37 ,   , A9 , 779 NUGENT AVENUE ,   , 10306 , 1 , 0 , 1 , 1900 , 1200 , 1984 , 1 , A9 , 375000 , 42459 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3733 , 52 ,   , A5 , 1191 MASON AVENUE ,   , 10306 , 1 , 0 , 1 , 2000 , 2000 , 2000 , 1 , A5 , 495000 , 42619 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3734 , 16 ,   , A6 , 1178 MASON AVENUE ,   , 10306 , 1 , 0 , 1 , 1480 , 532 , 1935 , 1 , A6 , 116162 , 42459 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3734 , 30 ,   , A1 , 165 MORELAND STREET ,   , 10306 , 1 , 0 , 1 , 3289 , 844 , 1930 , 1 , A1 , 273500 , 42648 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3734 , 31 ,   , A2 , 167 MORELAND STREET ,   , 10306 , 1 , 0 , 1 , 1840 , 542 , 1930 , 1 , A2 , 58300 , 42605 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3734 , 38 ,   , A2 , 181 MORELAND STREET ,   , 10306 , 1 , 0 , 1 , 1480 , 576 , 1925 , 1 , A2 , 215000 , 42608 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3734 , 39 ,   , A2 , 185 MORELAND STREET ,   , 10306 , 1 , 0 , 1 , 2960 , 630 , 1945 , 1 , A2 , 321280 , 42691 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3734 , 39 ,   , A2 , 185 MORELAND STREET ,   , 10306 , 1 , 0 , 1 , 2960 , 630 , 1945 , 1 , A2 , 0 , 42425 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3734 , 41 ,   , A2 , 187 MORELAND STREET ,   , 10306 , 1 , 0 , 1 , 1480 , 504 , 1920 , 1 , A2 , 223892 , 42691 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3735 , 39 ,   , A6 , 173 KISWICK STREET ,   , 10306 , 1 , 0 , 1 , 2000 , 672 , 1955 , 1 , A6 , 100700 , 42543 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3735 , 43 ,   , A6 , 181 KISWICK STREET ,   , 10306 , 1 , 0 , 1 , 2000 , 468 , 1920 , 1 , A6 , 79500 , 42535 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3735 , 46 ,   , A1 , 187 KISWICK STREET ,   , 10306 , 1 , 0 , 1 , 2000 , 1400 , 2005 , 1 , A1 , 425000 , 42558 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3735 , 49 ,   , A6 , 193 KISWICK STREET ,   , 10306 , 1 , 0 , 1 , 2000 , 580 , 1920 , 1 , A6 , 68900 , 42615 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3736 , 15 ,   , A6 , 186 KISWICK STREET ,   , 10306 , 1 , 0 , 1 , 2000 , 518 , 1925 , 1 , A6 , 193000 , 42691 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3738 , 1 ,   , A2 , 465 LINCOLN AVENUE ,   , 10306 , 1 , 0 , 1 , 2480 , 382 , 1940 , 1 , A2 , 135000 , 42613 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3738 , 33 ,   , A2 , 235 MORELAND STREET ,   , 10306 , 1 , 0 , 1 , 1520 , 637 , 1940 , 1 , A2 , 196000 , 42585 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3739 , 18 ,   , A2 , 216 MORELAND STREET ,   , 10306 , 1 , 0 , 1 , 1040 , 868 , 1935 , 1 , A2 , 193000 , 42675 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3740 , 5 ,   , A6 , 501 LINCOLN AVENUE ,   , 10306 , 1 , 0 , 1 , 4000 , 921 , 1945 , 1 , A6 , 330000 , 42720 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3741 , 27 ,   , A2 , 402 LINCOLN AVENUE ,   , 10306 , 1 , 0 , 1 , 4000 , 1248 , 1935 , 1 , A2 , 402800 , 42599 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3744 , 17 ,   , A5 , 312 RUDYARD STREET ,   , 10306 , 1 , 0 , 1 , 1467 , 1900 , 1989 , 1 , A5 , 415000 , 42558 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     ,   , 3744 , 40 ,   ,   , 291 POULTNEY STREET ,   , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , A5 , 544763 , 42437 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3744 , 42 ,   , A5 , 293 POULTNEY STREET ,   , 10306 , 1 , 0 , 1 , 6000 , 2550 , 2015 , 1 , A5 , 544763 , 42542 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3744 , 54 ,   , A2 , 315 POULTNEY STREET ,   , 10306 , 1 , 0 , 1 , 4000 , 1105 , 1955 , 1 , A2 , 0 , 42515 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3745 , 15 ,   , A2 , 314 POULTNEY STREET ,   , 10306 , 1 , 0 , 1 , 6000 , 798 , 1930 , 1 , A2 , 407000 , 42544 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3754 , 5 ,   , A2 , 548 NAUGHTON AVENUE ,   , 10305 , 1 , 0 , 1 , 4400 , 2187 , 1979 , 1 , A2 , 720000 , 42670 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3754 , 7 ,   , A9 , 552 NAUGHTON AVENUE ,   , 10305 , 1 , 0 , 1 , 3000 , 1386 , 1979 , 1 , A9 , 520000 , 42646 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3754 , 27 ,   , A9 , 584 NAUGHTON AVENUE ,   , 10305 , 1 , 0 , 1 , 3360 , 1440 , 1979 , 1 , A9 , 0 , 42624 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3755 , 5 ,   , A5 , 786 OLYMPIA BOULEVARD ,   , 10305 , 1 , 0 , 1 , 4897 , 2105 , 2000 , 1 , A5 , 491661 , 42592 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3755 , 5 ,   , A5 , 786 OLYMPIA BOULEVARD ,   , 10305 , 1 , 0 , 1 , 4897 , 2105 , 2000 , 1 , A5 , 0 , 42500 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3760 , 35 ,   , A2 , 171 GRAHAM BOULEVARD ,   , 10305 , 1 , 0 , 1 , 3000 , 1048 , 1940 , 1 , A2 , 0 , 42608 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3762 , 28 ,   , A2 , 47 BADEN PLACE ,   , 10305 , 1 , 0 , 1 , 5700 , 836 , 1965 , 1 , A2 , 495000 , 42494 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3791 , 5 ,   , A5 , 561 HUNTER AVENUE ,   , 10306 , 1 , 0 , 1 , 2318 , 1713 , 1999 , 1 , A5 , 0 , 42446 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3791 , 6 ,   , A6 , 557 HUNTER AVENUE ,   , 10306 , 1 , 0 , 1 , 2040 , 448 , 1920 , 1 , A6 , 285500 , 42696 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3791 , 8 ,   , A2 , 555 FREEBORN STREET ,   , 10306 , 1 , 0 , 1 , 4183 , 540 , 1940 , 1 , A2 , 159000 , 42565 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3791 , 12 ,   , A6 , 148 FREEBORN STREET ,   , 10306 , 1 , 0 , 1 , 1900 , 420 , 1910 , 1 , A6 , 167102 , 42508 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3791 , 19 ,   , A6 , 134 FREEBORN STREET ,   , 10306 , 1 , 0 , 1 , 1900 , 476 , 1925 , 1 , A6 , 0 , 42465 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3791 , 20 ,   , A6 , 132 FREEBORN STREET ,   , 10306 , 1 , 0 , 1 , 1900 , 728 , 1925 , 1 , A6 , 0 , 42634 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3792 , 19 ,   , A6 , 938 OLYMPIA BOULEVARD ,   , 10306 , 1 , 0 , 1 , 1880 , 532 , 1930 , 1 , A6 , 0 , 42464 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3792 , 20 ,   , A6 , 936 OLYMPIA BOULEVARD ,   , 10306 , 1 , 0 , 1 , 1890 , 600 , 1930 , 1 , A6 , 0 , 42696 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3793 , 2 ,   , A5 , 617 HUNTER AVENUE ,   , 10306 , 1 , 0 , 1 , 2100 , 1900 , 2002 , 1 , A5 , 480000 , 42629 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3795 , 43 ,   , A6 , 125 GRIMSBY STREET ,   , 10306 , 1 , 0 , 1 , 3800 , 528 , 1925 , 1 , A6 , 170000 , 42696 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3795 , 43 ,   , A6 , 125 GRIMSBY STREET ,   , 10306 , 1 , 0 , 1 , 3800 , 528 , 1925 , 1 , A6 , 0 , 42758 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3796 , 30 ,   , A2 , 187 FREEBORN STREET ,   , 10306 , 1 , 0 , 1 , 3800 , 616 , 1950 , 1 , A2 , 220000 , 42635 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3797 , 3 ,   , A5 , 35 MAPLETON AVENUE ,   , 10306 , 1 , 0 , 1 , 2000 , 1600 , 2001 , 1 , A5 , 228150 , 42410 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3797 , 7 ,   , A2 , 198 FREEBORN STREET ,   , 10306 , 1 , 0 , 1 , 5200 , 816 , 1955 , 1 , A2 , 245000 , 42578 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3797 , 32 ,   , A5 , 987 OLYMPIA BOULEVARD ,   , 10306 , 1 , 0 , 1 , 2090 , 1750 , 2003 , 1 , A5 , 0 , 42433 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3798 , 15 ,   , A2 , 824 NUGENT AVENUE ,   , 10306 , 1 , 0 , 1 , 4000 , 828 , 1950 , 1 , A2 , 279716 , 42403 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3798 , 33 ,   , A2 , 169 GRIMSBY STREET ,   , 10306 , 1 , 0 , 1 , 8550 , 1208 , 1940 , 1 , A2 , 328600 , 42572 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3798 , 138 ,   , A5 , 173 GRIMSBY STREET ,   , 10306 , 1 , 0 , 1 , 1400 , 1600 , 1991 , 1 , A5 , 0 , 42457 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3799 , 20 ,   , A5 , 178 GRIMSBY STREET ,   , 10306 , 1 , 0 , 1 , 1400 , 1600 , 1991 , 1 , A5 , 325000 , 42510 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3799 , 20 ,   , A5 , 178 GRIMSBY STREET ,   , 10306 , 1 , 0 , 1 , 1400 , 1600 , 1991 , 1 , A5 , 0 , 42580 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3799 , 25 ,   , A6 , 170 GRIMSBY STREET ,   , 10306 , 1 , 0 , 1 , 3800 , 350 , 1935 , 1 , A6 , 0 , 42571 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3799 , 127 ,   , A6 , 164A GRIMSBY STREET ,   , 10306 , 1 , 0 , 1 , 2800 , 475 , 1935 , 1 , A6 , 100700 , 42597 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3800 , 4 ,   , A5 , 13 HEMPSTEAD AVENUE ,   , 10306 , 1 , 0 , 1 , 2000 , 1680 , 2007 , 1 , A5 , 425000 , 42612 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3800 , 24 ,   , A5 , 24 MAPLETON AVENUE ,   , 10306 , 1 , 0 , 1 , 1300 , 1300 , 1990 , 1 , A5 , 355000 , 42593 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3800 , 35 ,   , A1 , 1027 OLYMPIA BOULEVARD ,   , 10306 , 1 , 0 , 1 , 2000 , 896 , 1915 , 1 , A1 , 500 , 42473 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3800 , 39 ,   , A5 , 1035 OLYMPIA BOULEVARD ,   , 10306 , 1 , 0 , 1 , 2000 , 1680 , 2007 , 1 , A5 , 390000 , 42494 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3801 , 34 ,   , A5 , 1059 OLYMPIA BOULEVARD ,   , 10306 , 1 , 0 , 1 , 2106 , 1967 , 2009 , 1 , A5 , 0 , 42675 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3802 , 12 ,   , A2 , 866 NUGENT AVENUE ,   , 10306 , 1 , 0 , 1 , 4000 , 930 , 1945 , 1 , A2 , 230000 , 42688 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3802 , 23 ,   , A5 , 520 MIDLAND AVENUE ,   , 10306 , 1 , 0 , 1 , 2140 , 1300 , 1980 , 1 , A5 , 0 , 42746 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3802 , 29 ,   , A5 , 221 GRIMSBY STREET ,   , 10306 , 1 , 0 , 1 , 2000 , 1740 , 2015 , 1 , A5 , 419289 , 42501 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3802 , 30 ,   , A5 , 223 GRIMSBY STREET ,   , 10306 , 1 , 0 , 1 , 2000 , 1740 , 2015 , 1 , A5 , 419289 , 42481 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3804 , 16 ,   , A5 , 290 FREEBORN STREET ,   , 10306 , 1 , 0 , 1 , 2000 , 1200 , 2000 , 1 , A5 , 386000 , 42585 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3804 , 27 ,   , A1 , 564 MIDLAND AVENUE ,   , 10306 , 1 , 0 , 1 , 2609 , 1500 , 1920 , 1 , A1 , 366000 , 42538 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3804 , 32 ,   , A6 , 1097 OLYMPIA BOULEVARD ,   , 10306 , 1 , 0 , 1 , 2000 , 392 , 1920 , 1 , A6 , 238000 , 42572 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3805 , 1 ,   , A6 , 57 MAPLETON AVENUE ,   , 10306 , 1 , 0 , 1 , 5301 , 960 , 1915 , 1 , A6 , 150000 , 42592 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3805 , 1 ,   , A6 , 57 MAPLETON AVENUE ,   , 10306 , 1 , 0 , 1 , 5301 , 960 , 1915 , 1 , A6 , 0 , 42678 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3806 , 15 ,   , A1 , 186 COLONY AVENUE ,   , 10306 , 1 , 0 , 1 , 2000 , 1000 , 1925 , 1 , A1 , 382500 , 42460 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3806 , 21 ,   , A5 , 600 HUNTER AVENUE ,   , 10306 , 1 , 0 , 1 , 1606 , 1470 , 1999 , 1 , A5 , 0 , 42668 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3806 , 125 ,   , A5 , 612 HUNTER AVENUE ,   , 10306 , 1 , 0 , 1 , 1875 , 1575 , 1999 , 1 , A5 , 244291 , 42670 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3807 , 1 ,   , A5 , 765 PATTERSON AVENUE ,   , 10306 , 1 , 0 , 1 , 2640 , 1600 , 2003 , 1 , A5 , 480000 , 42548 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3807 , 34 ,   , A6 , 747 PATTERSON AVENUE ,   , 10306 , 1 , 0 , 1 , 2000 , 680 , 1925 , 1 , A6 , 500 , 42587 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3808 , 5 ,   , A5 , 31 HEMPSTEAD AVENUE ,   , 10306 , 1 , 0 , 1 , 1900 , 960 , 1989 , 1 , A5 , 340000 , 42677 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3808 , 24 ,   , A6 , 42 MAPLETON AVENUE ,   , 10306 , 1 , 0 , 1 , 4000 , 1080 , 1899 , 1 , A6 , 100000 , 42691 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3808 , 26 ,   , A2 , 48 MAPLETON AVENUE ,   , 10306 , 1 , 0 , 1 , 6000 , 448 , 1935 , 1 , A2 , 260000 , 42691 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3809 , 12 ,   , A5 , 238 COLONY AVENUE ,   , 10306 , 1 , 0 , 1 , 2000 , 1200 , 2012 , 1 , A5 , 467300 , 42710 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3809 , 13 ,   , A5 , 236 COLONY AVENUE ,   , 10306 , 1 , 0 , 1 , 2000 , 1200 , 2012 , 1 , A5 , 459800 , 42658 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3809 , 25 ,   , A6 , 62 MAPLETON AVENUE ,   , 10306 , 1 , 0 , 1 , 2000 , 420 , 1935 , 1 , A6 , 0 , 42668 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3809 , 25 ,   , A6 , 62 MAPLETON AVENUE ,   , 10306 , 1 , 0 , 1 , 2000 , 420 , 1935 , 1 , A6 , 0 , 42459 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3809 , 34 ,   , A5 , 151 BADEN PLACE ,   , 10306 , 1 , 0 , 1 , 2000 , 1600 , 2002 , 1 , A5 , 0 , 42523 
5, MIDLAND BEACH , 01 ONE FAMILY DWELLINGS                     , 1 , 3809 , 37 ,   , A5 , 157 BADEN PLACE ,   , 10306 , 1 , 0 , 1 , 1800 , 504 , 1989 , 1 , A5 , 337500 , 42515 
